source,target,wight
12681,11208,1.0
12681,10115,1.0
13038,10019,1.0
10806,10115,13.994228570826392
10806,11208,4.947706959952934
11227,11466,5.3074489243427525
11227,10115,14.077135312902017
11227,10526,17.270209875102115
11099,10115,13.86421369758494
11099,10115,13.86421369758494
13117,10115,1.0
13117,12587,1.0
13117,10095,1.0
13117,12994,1.0
13117,10403,1.0
13117,11728,1.0
11869,10019,1.0
13058,12327,1.0
13058,10545,7.001400420140048
13058,12041,4.166666666666666
12759,10545,1.0
12759,11184,1.0
12759,11208,1.0
12759,10115,1.0
12759,10415,1.0
12445,10019,1.0
12445,10526,10.090091909944688
12445,11728,1.0
11163,11384,18.248971940174204
11163,10415,14.819897956091452
11163,10018,19.668431441216498
11163,10347,18.405048238782005
11163,12865,5.157106231293967
11163,11208,11.122101332503227
10700,10019,1.0
10700,10415,1.0
10700,10764,1.0
11102,10115,9.911395756300482
11102,12865,4.642383454426296
11102,10347,9.03712849693167
11102,10898,15.256428831468236
11102,13280,1.0
11102,11332,4.052204492365539
11102,13038,1.0
11102,11633,1.0
11102,12327,1.0
11102,12524,13.401406685472434
11102,11097,14.897546908416878
10748,10415,17.444809066301296
10463,10570,3.952847075210474
10463,10035,1.5748519708717799
10463,10347,14.33848336691011
10463,12865,1.0
10463,10448,12.562972690740152
10463,11633,2.551551815399144
11205,10545,1.0
11205,11689,1.0
11205,10035,1.0
11573,10574,18.053790157954406
11573,12865,5.157106231293967
11573,10115,12.583221237211148
12593,10115,3.6454130828824463
12593,11958,4.558423058385518
12593,10545,11.834526708278771
12593,10526,2.0498001542269693
12593,11184,1.0
12593,10109,1.0
13135,13038,1.0
13135,10347,1.0
12358,12358,1.0
12358,10019,1.0
12358,10115,1.0
12358,11523,1.0
12358,10115,1.0
13231,13169,1.0
13231,10545,1.0
13231,10019,1.0
12732,11689,1.0
12732,10545,1.0
12732,13315,1.0
13305,11208,1.0
11284,10019,1.0
11284,10134,18.015093964441796
11284,10115,11.095900821829636
10219,10347,11.764957176360047
10219,10115,8.60207949685367
10219,11015,1.0
10219,10115,8.60207949685367
10219,10365,17.229219690157922
10355,12416,1.0
10355,10018,4.843594796964828
10355,10415,13.68593770038479
10355,11508,10.709591052033318
10355,11730,4.233337566673017
10355,10168,7.074999459548674
10910,10936,9.197090092274488
10910,10115,3.498557142706598
10910,12416,1.0
10910,10018,2.187393196299036
10910,10019,1.0
10910,12055,10.936965981495177
10910,12524,16.55665446331305
11597,10126,13.829563644637993
11597,12531,1.0
11597,10415,11.757927025044308
11597,11504,3.450327796711771
11597,10115,8.319479070496522
11597,13007,1.0
11597,10343,12.152338248029256
11597,10365,11.664236870396087
11597,10134,8.104408984731078
11597,10018,8.32250378576479
11597,10347,10.61988488107183
11597,10545,8.642716314028858
11597,11990,7.938841860374447
11597,10457,8.32250378576479
11597,12891,1.0
11597,11239,13.195808169029696
11597,10527,11.375393879832252
11597,10019,1.0
11597,12055,4.161251892882395
11597,11276,2.5031308716087945
11597,11015,1.0
12529,12865,4.28746462856272
12529,10448,15.844235856087833
12529,11730,15.720703638063311
12529,11276,11.803342130469506
12529,13404,1.0
10186,10019,1.0
10186,10545,12.7304684097001
10186,12524,14.433756729740644
10186,10526,14.69987872650076
12875,10115,10.78327732034384
10743,10035,17.29171253112705
10743,10115,8.22217187426218
10743,10018,4.112580605763324
10743,10545,8.541628435179643
10743,10527,4.4969375041328785
10743,10347,10.495671428119794
10743,10109,4.546628929803156
10743,12759,1.0
10709,10115,15.064253480781359
10709,11719,10.168147934776051
12441,10115,11.962972091091583
12441,10018,14.959151840135315
12441,10347,12.725695259515554
12441,10115,11.962972091091583
12441,11015,1.0
12441,11728,1.0
12441,12859,1.0
11916,10115,11.620402679752965
11916,11514,1.0
11916,10347,8.240856434303293
11916,10347,8.240856434303293
11559,12416,1.0
11194,10018,11.083777463036816
11194,10115,10.636559227784126
11526,11208,4.947706959952934
11526,10109,2.4182541670333726
11526,10545,11.357771260606366
11526,11728,1.0
12293,10545,1.0
12724,10415,10.592542826647522
12724,10115,8.993875008265757
12724,10347,11.959121830873496
12724,13059,1.0
12724,11331,15.488061853247325
12724,13216,1.0
12666,10019,1.0
12666,10115,6.745406256199319
11258,10115,5.906244232186183
11258,10134,11.986582537134604
11258,10347,16.75415633166782
11258,10019,1.0
11258,10448,12.84457725980754
11258,11015,1.0
11258,11728,1.0
13336,10545,1.0
13336,10019,1.0
13336,11184,1.0
11208,10115,8.22217187426218
11208,10018,10.281451514408314
11208,12041,10.166571355506978
11208,12891,1.0
11208,10019,1.0
11208,12524,9.338592095470355
11208,10509,1.0
11208,11728,1.0
12282,10545,1.0
12282,12524,1.0
11983,10019,1.0
10892,11715,1.0
10892,10545,17.518714874213515
10892,12327,1.0
11475,10545,1.0
12548,10415,3.1750031750047625
11381,12327,1.0
11381,13216,1.0
11381,10019,1.0
11381,11990,1.0
11381,13375,1.0
10630,11958,10.015661716722688
10630,11208,14.159136794714975
10535,12530,14.17366773784602
11062,10415,21.86805108320589
11062,13059,1.0
11062,13375,1.0
10164,10115,10.467600579705136
11565,11128,19.13115809148404
11565,11715,1.0
11565,10895,9.36585811581694
10128,10115,1.0
10128,10347,1.0
11501,10526,12.666009927622474
11501,10109,10.37998592215364
11501,10019,1.0
11501,11583,13.937366833451511
12014,10115,12.75894579008856
12014,13375,1.0
11124,10415,1.0
11124,12433,1.0
11124,10115,1.0
10737,10415,1.0
10737,13132,1.0
10737,10115,1.0
10737,11583,1.0
10737,10545,1.0
10737,11208,1.0
10737,13058,1.0
10737,10563,1.0
10737,11184,1.0
10737,12524,1.0
12642,10545,8.956221510397983
12642,10019,1.0
12642,10115,1.0
13090,10545,1.0
12022,10115,3.019921694445681
12022,12055,9.440686400617013
12022,11719,2.242242646654375
12022,13216,1.0
12022,11633,5.716619504750295
12022,11728,1.0
13116,10415,1.0
13116,10019,1.0
13116,10545,1.0
13116,10035,1.0
12321,13303,1.0
12321,10115,1.0
12321,11565,1.0
12321,10415,1.0
12321,12076,1.0
12321,13375,1.0
12321,12668,1.0
10471,10115,8.895749936068606
10471,10019,1.0
11181,12076,7.372097807744857
11181,10674,10.372931904402364
11181,10115,9.087078274890144
11181,10126,10.78968031201332
12233,11208,1.0
12233,12424,1.0
12233,13315,1.0
10992,10115,2.3531040266750582
11804,10545,5.029954548278568
11804,10019,1.0
11804,10526,8.712136837380642
10380,11295,6.030226891555271
10380,11215,8.224396186997113
10380,12762,1.0
10380,10581,7.784989441615229
10380,10115,4.876920665717663
10380,12416,1.0
10380,10822,13.538259026847058
10380,10095,1.8281810603178266
10380,10347,8.646430798325932
10380,10527,8.89108448948774
10380,12076,9.231861823449956
11085,12524,1.0
10303,11208,14.686936387080628
10303,10898,17.095921484405753
12305,10415,1.0
12305,12433,1.0
12305,10035,1.0
12305,10569,1.0
12305,10347,1.0
12305,13315,1.0
12305,10898,1.0
12305,12530,1.0
12305,13038,1.0
12305,12524,1.0
12305,13375,1.0
11292,10035,1.0
11921,11523,2.4603391565256145
12836,10545,1.0
10358,12168,13.744062490084339
10358,10115,9.221708989964487
12046,10019,1.0
12046,13375,1.0
12046,10545,1.0
12046,10115,1.0
12046,10408,1.0
10087,11208,15.042366316917006
10087,10415,12.527215359889848
10087,10019,1.0
10087,12530,4.109974682633933
10819,11184,1.0
10819,10545,9.467621366623018
10819,10115,10.936239248647338
10819,13038,1.0
11484,12433,8.972229068318688
11484,10347,20.991342856239587
11484,10552,18.852560660029855
12507,10115,8.633531446374633
12507,11208,12.209657262637608
12742,10115,16.99096415365797
12742,10365,12.407291674636628
12742,12055,7.08214231796511
12742,10134,10.344827586206897
12742,11990,11.259433727776125
12742,13026,10.170952554312155
12742,12580,11.616046389935496
12742,10636,11.744404390294068
12742,10115,16.99096415365797
12742,12086,1.0
12166,11184,1.0
12166,10545,1.0
12166,11208,1.0
13394,10527,10.425720702853738
10835,10115,1.0
12628,10115,7.864513273256968
12628,11771,1.0
12628,10095,7.07549137677225
12628,12530,14.586499149789455
13154,10115,1.0
13154,12129,1.0
13154,10822,1.0
13154,11565,1.0
13154,10347,1.0
13154,10095,1.0
13154,13154,1.0
13154,11294,1.0
13154,12891,1.0
13154,11276,1.0
13154,10998,1.0
13154,10115,1.0
13154,12881,1.0
10301,10574,17.40659347385714
10301,10115,15.771775299083506
10301,12424,15.845801893330119
10301,13216,1.0
10301,10018,15.170682161267662
10301,10898,21.787233516529753
10301,11208,15.441686675075683
12107,11208,4.822428221704121
11302,10019,1.0
11302,11728,1.0
10554,12865,15.4713186938819
10554,10019,1.0
10554,12541,10.939874362342092
10554,10115,9.437415927908361
10554,10673,15.69078098447415
10469,10115,19.409899176618914
10469,10545,8.40168050416806
10165,12241,1.0
10165,10115,5.981486045545791
10165,10343,20.28281058096464
10165,10347,15.907119074394444
10165,10527,10.223260251369135
10165,12055,7.479575920067657
10165,10696,6.880209161537815
10165,10115,5.981486045545791
12600,11184,1.0
13060,10019,1.0
13060,10545,1.0
13060,13315,1.0
13060,10526,1.0
10867,10115,16.141599949303103
10867,10035,13.715853329963727
10867,10018,20.184335693983275
10867,12865,4.811252243246882
10867,10019,1.0
10867,10998,1.0
10867,10643,13.338778844417353
11698,10109,1.0
11698,10545,1.0
11698,11208,1.0
11698,10526,1.0
13228,10545,9.901475429766744
13228,13315,1.0
12088,10035,8.399210511316161
12088,10018,6.741998624632421
12088,10545,14.0028008402801
12088,10898,8.606629658238704
12088,10415,16.933350266692067
12088,10998,1.0
12088,11771,1.0
10208,12524,1.0
11796,10115,9.14991421995628
11796,11504,6.324555320336758
11796,10115,9.14991421995628
11796,10343,15.911145683514603
11195,10109,1.0
10395,11514,1.0
10395,11295,11.79535649239177
11623,11208,1.0
11623,10109,1.0
11623,10545,1.0
11623,12524,1.0
11662,10545,1.0
11662,13280,1.0
11662,13038,1.0
11662,10898,1.0
11662,13375,1.0
11813,11858,15.228622596829316
11813,10131,16.670284742616523
11813,10018,11.557711927941293
11813,11208,13.071306028508973
11813,10019,1.0
11813,12994,1.0
11813,12566,8.001600480160056
11813,12055,15.410282570588391
11813,11583,6.862635163075162
11813,11565,3.7843781630429825
11813,12732,1.0
11813,10280,11.043152607484656
11813,12167,13.746434980705374
11813,10527,10.531568296778367
11813,11990,9.799919151000505
11813,11276,6.952346619889823
11813,11419,15.04814749664536
11813,10180,9.37903091855161
11813,10526,15.591575895192836
11813,11689,3.719683170880682
11813,10563,13.018891098082385
11813,10447,15.04814749664536
11813,10115,9.242809131723293
11813,10415,14.5143002285932
11813,11728,1.0
12230,11276,4.836508334066745
12230,10115,8.037380369506868
12230,10018,10.05037815259212
12230,10545,10.437071518085823
12230,13059,1.0
12230,10019,1.0
11147,12876,1.0
11147,11384,1.0
11147,10347,1.0
11147,10115,1.0
11147,13375,1.0
12198,13132,1.0
12198,11184,1.0
10698,10134,10.012021643290916
10698,10115,11.511040623967054
12942,11208,1.0
12942,10019,1.0
11311,10527,8.213785172900904
11311,10019,1.0
11311,10574,11.491807027621375
11311,10115,10.012021643290916
11311,12524,15.161960871578067
11639,11184,1.0
11639,10673,1.0
12146,10019,1.0
12584,10019,1.0
12584,11208,14.28976524688623
11300,13375,1.0
11300,11208,22.65461887154396
11585,10545,1.0
10423,11689,1.962671679947149
10423,10115,1.6256402219058879
11792,11039,18.75
11792,10574,20.842196696139478
11792,10018,13.62373152282665
11792,10019,1.0
11792,11730,11.907241805196005
11792,12055,3.8924947208076146
11792,13038,1.0
11792,12829,7.77713771047819
11792,12232,1.0
11792,10998,1.0
11792,11015,1.0
11792,10035,14.547859349066158
11792,10365,13.638618139749525
11792,12865,5.103103630798288
11792,10898,11.180339887498949
11792,10448,13.055824196677337
11792,12160,17.86086270779401
11792,13375,1.0
11792,12671,1.0
11792,10115,10.895024111382082
11792,13015,1.0
11792,10669,9.869275424396534
11792,12041,12.028130608117204
11792,12636,5.892556509887896
10771,10115,12.945217625467908
12378,10019,1.0
12208,11253,1.0
12208,12762,1.0
12208,10115,3.5944257734479477
12208,10018,2.996443833169965
12208,10347,6.372659274182271
12208,10115,3.5944257734479477
10012,12530,4.351941398892446
10012,12700,1.0
10012,10527,15.399810070180362
10012,13375,1.0
10012,12049,9.534625892455923
10012,10770,8.50678820118227
10896,11208,1.0
10409,13315,7.372097807744857
11545,12413,19.13897505877382
11186,10018,10.403129732205988
11186,11208,9.412416106700233
11186,10069,1.0
11186,10019,1.0
11186,12446,11.952286093343938
11186,12055,20.806259464411976
11186,12536,4.941662111074009
11186,11557,11.253728415158593
11186,10545,12.964074471043288
11186,11299,14.306584587982538
11186,10080,15.22038868295523
11186,12331,1.0
11186,11990,13.231403100624078
11186,11276,5.006261743217589
11186,11566,1.0
11186,11689,6.026575527677309
11186,12357,6.825236327899351
11186,13399,1.0
11186,12779,1.0
11186,11215,11.785113019775793
11186,10115,9.983374884595825
11186,12416,1.0
11186,12530,3.857583749052298
11186,10415,15.677236033392411
11186,11184,1.0
11186,11633,3.1497039417435597
11657,10109,2.4182541670333726
10105,10115,11.32730943577198
10105,10115,11.32730943577198
11274,10109,13.176156917368248
11274,10545,14.852213144650115
11274,13315,6.25
11274,10526,17.14985851425088
12534,10115,1.0
12534,10019,1.0
12534,12530,1.0
10160,10294,14.615320555386695
10160,10574,11.909826683508273
10160,10115,17.120752175028986
10160,10018,19.462473604038074
10160,12168,10.825317547305485
10160,10448,13.055824196677337
10160,10527,4.256282653793743
10160,10896,1.0
10160,10115,17.120752175028986
10076,11583,12.611077391060748
10076,10545,7.87719090223795
10076,11208,6.862971855589192
10076,11689,4.3942190573778035
10076,10019,1.0
10076,11184,1.0
11764,11583,15.191090506255001
10177,11990,4.391628750910588
10177,10115,6.9032859177399235
10177,13154,1.0
10177,10115,6.9032859177399235
11452,12055,7.1509694193419415
11452,10115,5.718696387472675
12718,10545,18.07753815155468
12718,12327,1.0
12718,10764,10.741723110591494
12718,10391,9.463204468147676
10387,12994,4.602873089491617
10387,11015,1.0
10387,10035,11.481582730452866
12715,11502,1.0
10194,10545,14.611900125320155
10194,10109,13.333333333333334
10194,13038,1.0
12770,10019,1.0
12770,10545,1.0
12770,12327,1.0
13009,10115,1.0
13009,10347,1.0
10695,11419,20.27212135198458
10695,10115,12.451456127293808
10695,11126,4.54858826147342
10695,11847,17.21325931647741
10695,10586,19.051586888313608
10695,11557,23.58025378986253
10695,10018,17.126976771553505
10695,10371,13.900960937138318
10695,10545,11.318329168362204
10695,12429,18.257418583505537
10695,12365,18.569533817705185
10695,12524,11.785113019775793
10047,10115,7.845986714489123
10047,10018,8.175874252096607
10047,13031,3.1311214554257476
10047,10019,1.0
10047,11276,3.9344473768231683
10047,10115,7.845986714489123
12207,10115,9.437415927908361
12207,12055,7.867372576486599
12207,12997,1.0
12207,11411,9.112113780030292
12207,11565,5.796087030059366
12207,10004,3.766217885773547
11398,10526,12.37684428720843
11398,10115,8.804509063256239
11932,10415,8.466675133346033
11932,12433,9.8058067569092
11932,10115,7.1888515468958945
11932,10347,15.29438225803745
11932,10545,7.00140042014005
11932,12530,4.166666666666666
11932,11208,5.083285677753489
11932,11689,10.849075915068655
11932,13375,1.0
11378,11401,1.0
11378,10115,4.876920665717663
11378,10115,4.876920665717663
11378,11600,8.528028654224416
13158,10545,1.0
13158,11184,1.0
10005,10415,4.637388957601683
10005,10035,11.501092655705904
10005,10161,6.793662204867575
10005,10115,7.874992309581577
10005,10347,4.188539082916955
10005,13315,6.454972243679028
10005,10898,7.0710678118654755
10005,10545,5.113099925649137
10005,11208,1.0
10005,13038,1.0
10005,12524,11.180339887498949
10005,11728,1.0
10005,11771,1.0
13321,13375,1.0
12119,10545,9.901475429766744
13099,12327,1.0
13099,11208,1.0
12225,12055,6.3960214906683115
12084,10115,4.7062080533501165
12084,11920,13.311166512794435
12084,11801,6.9885655781461224
12084,10018,8.827348295047495
12084,12587,1.0
12084,10545,9.166984970282114
12084,13315,1.0
12084,11689,5.681909897271361
12084,10019,1.0
12084,11730,5.143444998736397
12084,11371,5.45544725589981
12084,11276,1.0
12084,10109,6.506000486323554
12084,11728,1.0
10459,10828,9.435641951204964
10459,10415,7.044699536763469
10459,13404,1.0
10459,11126,7.283570407292298
10459,10018,11.219363880101485
10459,11155,1.0
10459,10019,1.0
10459,12446,10.741723110591494
10459,12112,10.675210253672477
10459,12055,9.349469900084571
10459,11146,1.0
10459,10713,1.0
10459,10545,13.592873654160803
10459,12294,3.6107907233705947
10459,10850,6.362847629757777
10459,11990,7.134772412317411
10459,11276,6.748819059987713
10459,10998,1.0
10459,11100,16.537964611894463
10459,10440,8.006407690254358
10459,12865,1.0
10459,10646,16.012815380508712
10459,11689,7.221581446741189
10459,10448,6.968683416725756
10459,10583,15.348515337873012
10459,10115,5.981486045545791
10459,13022,4.902903378454601
10459,10449,3.883678186903087
10459,11237,5.241424183609592
10459,13280,1.0
10459,12611,1.0
10459,12077,1.0
11964,10035,12.598815766974242
11964,10115,7.1888515468958945
11964,10018,4.494665749754947
11964,10545,11.669000700233417
11964,10347,17.206180040292132
11964,10527,7.372097807744857
11964,10019,1.0
11964,12327,1.0
11964,11276,5.407380704358752
11964,11728,1.0
11964,12530,4.166666666666666
11532,10545,9.356014857063997
11532,11184,1.0
11532,10526,11.343565162162877
11496,10115,9.753841331435327
11496,10115,9.753841331435327
12009,12566,7.426106572325057
10640,10545,1.0
10640,10019,1.0
10640,10109,1.0
10640,11184,1.0
10640,12668,1.0
12997,11208,1.0
12997,12424,1.0
11765,10115,14.156123891862544
13291,10115,1.0
10030,10215,15.181361981077723
10030,10019,1.0
10030,10545,20.897850190928626
10030,11728,1.0
11609,12009,6.293860187225168
11609,10115,12.797395739001836
11609,10545,19.941920640703074
11609,11276,7.70085628656519
11609,10115,12.797395739001836
11609,11728,1.0
12024,10545,1.0
10868,10018,16.43083843845571
10868,11332,5.3721530935025354
10868,10019,1.0
10734,11728,1.0
